Wallet Address,Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days)
0x7f2eef9d33aa7668cbfd6ecf582c1d9b44060d52,169.0,12.0785,3.0938,0.0715,0,1.055,0.7383,35253.73,17626.865,875.2167,29.0,-0.0525,1.0,1.0,0.0,16.0,31.0,31.0
0x11ef0b32288660694089a6fcc0488f606d36a32b,1.0,5.9748,0.9807,0.0664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.0,1492.0
0xa7ff0bc6f74fc6c49ccba87f3df51b1adf98543d,41.28,156.4154,19.5906,0.1184,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,36.0,985.0,977.0
0x99cf35ce6318fb65fffc87721c044c435bc218e7,7.81,33.2843,1.89,0.203,0,1.8041,0.4595,3671.34,1835.67,26.1659,1.0,-0.0132,1.0,1.0,0.0,8.0,654.0,465.0
0x2376e9c7c604d1827ba9acb1293dc8b4da2f0db3,1.86,0.2256,0.1734,0.0035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1005.0
0x4098a942546c3f28fc7101630fa2a9663895d6bd,0.6,4.0031,0.9316,0.1291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.0,1576.0
0x2e631948c69c8900e26cd542b0159a1d5c97b5da,0.74,0.4145,0.0994,0.0112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,1526.0
0xc3e359c93e3e3a21a70a9f89ae9659e107abcac1,1.57,1.1357,0.1096,0.0137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.0,1538.0
0x501e417c29dfa78eef9252d10d3af9d8b0b69986,13.68,513.4884,40.0,1.1043,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1024.0,833.0
0xf58bb3919d3d94503697b9bab0da3d280d0750be,2.85,25.5392,4.0,0.1864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,1463.0
0x2d3f3b501c8d26c90f5fbd984fb9298540803e08,14.91,128.0746,7.95,0.3734,0,1.1978,0.6591,30295.36,6059.072,351.8625,34.0,-0.0414,1.0,1.0,0.0,5.0,693.0,678.0
0xffc0f22f7635d79347e07d1ea8808a63a119ebe9,1.13,17.4382,3.9615,0.2004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.0,1546.0
0x31eee1dabfa10d57bf0c691d82bf8400d51ebe2c,9.62,157.7199,24.475,1.0242,0,2.5151,0.3105,9573.73,2393.4325,0.1479,1.0,0.0343,3.0,1.0,1.0,0.0,504.0,460.0
0x974bfbc275c9bef1db22e904a56b7ae4c0adf1b5,1.47,0.3017,0.2119,0.0024,0,2.7931,0.0,1207239.17,1207239.17,829.6948,4.0,0.0,1.0,1.0,0.0,4.0,2651.0,230.0
0x985ba318f7bda96949e9b91fde8523210b005e00,12.54,12.6082,0.7306,0.0359,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,840.0,795.0
0x7b72e54c7863cdb9600a6d7dd90a7e2c2a0d0ed7,1.23,2.9521,0.6931,0.0509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.0,1201.0
0xed2b1ea897dac533eb59871b1a46f2dbce36cee6,34.65,596.1868,30.0,0.5061,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,1040.0,1031.0
0xb187f587a2332bf4128beabf85ca52e5f9ca1020,25.88,461.5701,43.8022,0.5575,0,inf,0.0,0.0,0.0,0.0,0.0,0.0422,2.0,0.0,0.0,0.0,985.0,0.0
0x9b832260e46e7eaf8fa7a6de70d780f67ad1b28d,2.14,25.0519,8.1839,0.2665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.0,0.0
0xb869cfe6c304dc558e70a221fa54be8969e86232,0.99,3.7659,0.5715,0.0433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667.0,1606.0
0x6de347a2eb209e0849e546c9745e3a7c16d8e5ba,0.47,0.01,0.01,0.0014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,455.0,0.0
0xb731d3a244e3550efd0bb0986f8a263c6541efe9,5.46,5.9801,4.9801,0.0842,0,inf,0.0,0.0,0.0,0.0,0.0,0.0388,2.0,0.0,0.0,0.0,395.0,66.0
0xfe6ba8b2273c14380b9b6faaeb5bfbf097d64854,0.83,27.3977,5.0,0.3605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2804.0,1659.0
0x11f90839fd74090bec0a133f260d869ca3218d76,25.0,75.7893,18.2,1.5158,0,1.9905,0.4176,27059.44,13529.72,101.8421,0.0,-0.0118,1.0,1.0,0.0,3.0,55.0,0.0
0x11d5dfa5a2babe6506ae172beafeb52be47c3ea5,0.71,0.0014,0.0014,0.0003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0
0x6a6e30dec8bfc6e29ebbed121c9daae0792c3396,2.17,0.1149,0.04,0.0088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0
0x6fedfdb4249cd5dca3030fd09e0e1368f23cb4f8,64.56,3715.8483,315.0,1.199,0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,173.0,1458.0,1407.0
0x2185921523c7f33b335f2b142591ee6d9efe8f54,3.4,0.0542,0.0542,0.0032,0,3.0847,0.2301,1001.3,250.325,0.1118,1.0,-0.0163,2.0,1.0,0.0,2.0,148.0,6.0
0x6e5b79b12d5e6b0f96bb81d2062ef4a5e2d69c9c,7.43,18.6202,3.0203,0.0716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1074.0,306.0
0x3d2fb958376ee1ca22322b2c226666e414c3cfdd,20.74,23604.8006,5734.0,32.5135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1079.0
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,17.25,6926.7593,342.9986,5.992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,2034.0
0x8e62d4404d5f7d5d0178821b9d06fb9c30d4897d,8.26,20.9998,1.0981,0.0727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1070.0,576.0
0xa1d0a33898e781bdec4da8d8193ac535fb660c67,1.82,46.8525,23.538,0.679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1150.0
0x66adbc72729dfb16cb4a8b5a452fb27126eb2b68,1.67,0.0261,0.0208,0.0017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,286.0
0x6169d52edfd8ab546043d3d15813662b1ada1c34,6.37,102.451,47.0,0.3739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0
0xc2fd8c15450ad23e19bf25b2f83331d6cbb88f89,7.0,0.0448,0.0448,0.0016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,127.0
0xa422080c61fd0933c599eb1458144963784dec75,0.77,0.2471,0.0927,0.0092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,1075.0
0x940df59ba33f3387deff3c2400fecf1286fcce4c,123.0,30490.6109,3761.0,27.5435,0,3.4053,0.2353,4090235.42,681705.9033333333,6323.4114,119.0,-0.0165,3.0,1.0,0.0,277.0,272.0,272.0
0x47602e835f9d7670ef3e104447614231b13a6e17,5.26,41.4374,16.9,0.2918,0,2.1404,0.3791,41293.89,8258.778,198.5474,25.0,-0.0242,2.0,1.0,0.0,4.0,830.0,689.0
0x340de53a8b031bf6c0573a81892fd89997ae15d6,1.11,62.1996,32.5,2.0064,0,2.6563,0.3133,6014.23,3007.115,35.8566,3.0,-0.0044,1.0,1.0,0.0,2.0,870.0,9.0
0xb25b7b8ed6c7a7b505de774f1c7ecbf2fa6e802b,4.37,28.7615,3.5676,0.1155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.0,1550.0
0xc3fc8324c6520ef463c4b4631854f9a2c9f239c4,62.67,305.5727,22.11,0.8127,0,1.2548,0.604,47553.39,15851.13,0.2928,3.0,-0.0016,1.0,1.0,0.0,4.0,197.0,188.0
0xc59d7d18c3735ace1b2c526d86fe17bc0e2f3944,38.86,659.255,86.94,0.7711,0,1.7037,0.4804,96808.08,12101.01,4.6623,102.0,0.0168,1.0,1.0,0.0,7.0,661.0,616.0
0xe6cea605be9425872c00aaf0b1029a871131e410,20.48,205.9185,16.735,0.4022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,751.0,43.0
0x50868ac98389f394d9d78479ec2c144c45c73649,7.5,26.7964,11.2845,0.2977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,379.0
0xf8eb3aa07872c0f9f3e5f151e3e1922751b62302,7.0,0.2548,0.1278,0.0364,0,1.5177,0.5459,185.25,92.625,21.0991,1.0,-0.0191,1.0,1.0,0.0,1.0,7.0,7.0
0xb7a6166706bdf494578130a1544883fe163b1708,1.91,1.1142,0.201,0.0106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.0,1676.0
0x61c00b460b320935aae718c0ceb5d864c4864846,9.96,23895.4969,1250.0,22.8446,0,inf,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,9.0,3204.0,3124.0
0x42e79d19cc7a6a249215def4efe6b1c495147a6c,1.31,3.7616,0.3611,0.0327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.0,1665.0
0x849cb4075601fc1eee210b2a2603e05f1429eeb7,6.4,0.0386,0.0208,0.0012,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,155.0,153.0
0xeea6914c9cb62a11710b4266417b7d6ce4434104,1.29,0.1122,0.05,0.0042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,657.0,0.0
0xe97da5ced59f2f916cd6051e9d048ac6096cced5,2.9,1.5907,0.291,0.0177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,914.0
0x4d4136796365fc8905269e42ee6448b67b4bcd49,12.81,619.215,137.5,3.0206,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,477.0,477.0
0x7bf6349ae5d9de5b44416eb85baa41cc5ec3a666,19.89,530.0833,75.0,1.4807,0,1.113,0.0,217963.89,72654.63,301.7971,5.0,0.0,3.0,1.0,0.0,5.0,541.0,461.0
0x6844751b55d0dba490497e6d68c790c679c5fb10,4.13,12.6265,1.324,0.1018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,911.0
0xc4fbda769cabfcf81046ea6f77513cebb3de083d,0.31,2.2365,0.7115,0.0799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2717.0,1387.0
0xb1050645b38ef4bd130d7743f4158fc700bec8a5,63.67,9355.3767,1994.0,4.4528,0,inf,0.0,0.0,0.0,0.0,0.0,0.0424,2.0,0.0,0.0,0.0,999.0,999.0
0x109dccc4b8b99790d13c80aa41b17d749aa1882a,6.0,1.3718,0.8,0.0254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,165.0
0xb4d3bea9d824c4dd7ded7ccc93e6212e3f0b186a,111.0,75038.3568,10000.0,169.0053,0,2.6794,0.3088,33328477.37,5554746.2283333335,1.4306,41.0,0.0162,3.0,1.0,0.0,0.0,114.0,106.0
0xc24b1145c8ba7bbfe41a8437651be0014eb7d344,12.0,2.005,1.0,0.1671,0,2.6409,0.2966,40.09,13.363333333333337,1.9054,1.0,-0.02,2.0,1.0,0.0,1.0,45.0,8.0
0xdc994f9ba3f8c69ad4cce1c3fc2bd1be5b2dcca6,14.16,15.7174,4.0,0.0347,0,1.2159,1.3616,62010.1,15502.525,501.0512,3.0,-0.0752,2.0,1.0,0.0,3.0,982.0,583.0
0x7bdc2f3352429c8a9aa518dfcde3813bda522f68,140.17,166.0906,55.0485,0.1975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,45.0
0xd65a47f6638f21fd34073d3ca818d5434e143a27,3.0,0.126,0.126,0.0105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0
0x41ba0bc7b3bac5baaccb0533d6b641e05ecb28f6,7.11,0.0192,0.0101,0.0003,0,inf,0.0,0.0,0.0,0.0,0.0,0.0422,1.0,0.0,0.0,0.0,290.0,289.0
0x413ea18a8710143086f716d061b557823f84b98c,2.0,1.4308,0.75,0.1022,0,1.4525,0.4502,274.72,137.36,20.0966,1.0,-0.0218,1.0,1.0,0.0,2.0,226.0,226.0
0x8dfc6ba7a7b55e5c73930b1d77d931b6f63a6ddd,267.9,1322.0637,100.0,0.1702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,875.0,871.0
0xc65e27b69cd445b8bdfc05aaf0f7f7e973d72fc9,5.22,1.0,1.0,0.0213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,287.0,287.0
0x325b3c98d5b31052e3a3e6526433f5eacc46c5b9,6.28,30125.9979,10000.0,73.8382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,1212.0
0x33bdef525fe0d524a78f0ac47fe54da44eb1538f,3.29,4.5209,1.0,0.0655,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,636.0,357.0
0x20b181d2f2afed425eced4cc680f97973a640605,3.07,5.4998,0.5,0.0436,0,inf,0.0,0.0,0.0,0.0,1.0,0.0181,2.0,0.0,0.0,0.0,1254.0,1254.0
0xba01430a43496df98956e42aab08eb85ca107bb1,9.77,8.4867,0.595,0.0181,0,1.009,0.8355,33.79,6.758,33.79,2.0,-0.0152,2.0,1.0,0.0,0.0,1459.0,1428.0
0xe11e76a30a2e50ac03f7025d9aeeb006245ad8d2,22.0,0.0342,0.012,0.0016,0,2.7275,0.3054,3.01,1.0033333333333332,0.1062,1.0,-0.0037,2.0,1.0,0.0,3.0,9.0,9.0
0x8e4a055a4951990f38b9cba94e9ea07234b32d31,5.35,17.8934,2.1665,0.0644,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1597.0,1424.0
0x7608d1d580a00000fea6d9757ba96a4712e3b5c5,12.0,0.0251,0.016,0.0021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
0x81de7f84c7eadfd54db830ab4550d047031df0fc,4.18,24.0598,8.65,0.2615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,528.0
0x333486dd811aad9945bba325c0b6df9e2748e23d,26.68,185.235,18.5695,0.3156,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,9.0,682.0,614.0
0x82bdf52267eae2b708ceaf412b8fc92b15f4398f,2.76,14.962,6.37,0.1644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,833.0
0xca801fce278fb1f1cd1362dedcebbe8e5f8d192e,0.89,0.0016,0.0006,0.0001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0
0xa436ebc3c7f11dc392d24cd9e9af8a05eb180e96,2.12,0.2836,0.1258,0.0056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,731.0,17.0
0x0c40d4424e601ed476b7ae49a989efcdbe90b15d,136.31,176.5485,26.5786,0.0996,0,2662.5807,0.0003,0.01,0.005,0.0,38.0,0.0422,1.0,1.0,0.0,4.0,384.0,305.0
0x89ce123bfa2845849d30f1bfe6d70e40d40b475b,4.0,2984.6407,1500.1219,746.1602,0,1.6418,0.5069,2002627.17,1001313.585,0.9806,1.0,-0.0181,1.0,1.0,0.0,0.0,7.0,7.0
0xc94a182dd438cb3384aeaf71a289b418f4a0cf2b,0.84,0.1134,0.0186,0.0026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,1549.0
0x9d90258fe22ae5fb6f288ff52651e8a253b5a398,4.11,12.7056,2.5,0.0882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1080.0,998.0
0xe430de7cb83d807d11f886bf603ec241799dbad2,0.96,3.8387,1.3084,0.1669,0,inf,0.0,0.0,0.0,0.0,0.0,0.0422,2.0,0.0,0.0,0.0,720.0,18.0
0x30390dd007f2940e2739e9e125587c0f6d529ecd,25.67,5.7692,1.0,0.0749,0,1.3614,0.5927,18051.16,6017.053333333333,81.6942,4.0,-0.0125,1.0,1.0,0.0,19.0,87.0,87.0
0x6460a17dde8642edb22743b9a13a2d49cabefc43,5.78,32.9901,19.14,0.2115,0,inf,0.0,0.0,0.0,0.0,2.0,0.0336,1.0,0.0,0.0,8.0,831.0,508.0
0x162073d3bd1d3bce47e85ee5b9904887d1ba6e77,8.27,234.7936,13.5,0.3463,0,inf,0.0,0.0,0.0,0.0,8.0,0.0181,1.0,0.0,0.0,7.0,2501.0,2450.0
0xcb5055b6c4e9410bce44490aac4b7b22bfa21fe3,1.71,76.1966,35.0,0.5183,0,inf,0.0,0.0,0.0,0.0,0.0,0.0422,1.0,0.0,0.0,1.0,2606.0,1800.0
0xa35338638b6c53a80b7b282ca7e195a63b67e992,23.71,733.3702,95.7879,0.4909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0,1898.0
0x486191f8c3bb8096b5959c014bf1ac804302c560,6.93,3.4942,1.0961,0.036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,434.0,225.0
0x94a72f549a1f6bab9a7e3d8627a7d797ce1a6ecf,1.83,26.1955,5.0034,0.3046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,1438.0
0x77b0360318f03bfd0f3b4b5a35e2b77037eae3db,3.0,0.0361,0.0361,0.004,0,inf,0.0,0.0,0.0,0.0,0.0,0.0381,1.0,0.0,0.0,0.0,93.0,67.0
0x2f4b25793cc3c961287685f298a30034ae176702,0.13,0.0183,0.0183,0.0031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,198.0
0xfee3ab8f736c734a32a0d3241ec327a5d4289828,4.2,0.2801,0.25,0.0133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0
0x309bcec75f7d84be20197fc35a98074321755ada,2.75,9.1926,3.0445,0.0657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,1548.0
0xde852d232d0a6db96d41499687668527ed10b928,12.93,127.1843,15.78,0.6556,0,1.2535,0.5998,20498.13,5124.5325,71.1889,30.0,-0.0361,1.0,1.0,0.0,6.0,445.0,192.0
0x7756102c46bd688a8c7a7bfe382e23f0de594049,1.67,0.2261,0.0427,0.0075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,120.0
0x5004ba969f7643de6849d1976a7dca6d651c0d62,7.48,56.9863,10.0,0.1657,0,1.5832,0.4642,26261.46,6565.365,3122.6468,9.0,-0.0307,1.0,1.0,0.0,0.0,1398.0,1393.0
0x139dd34523e3a1ec8d6e8927b1ac441d5270df28,9.63,2.8243,0.807,0.0154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,573.0,543.0
0xade38ad7cd00c20cdf60afdd679be32f87b7d802,47.5,611.2469,18.0007,0.4949,0,1.2653,7.5193,35129.53,5018.504285714285,0.6647,21.0,-0.5318,5.0,1.0,0.0,34.0,801.0,801.0
0x4afbfdacb895a57f0bac51c896cb9be21b19ab41,4.97,20.1895,1.3495,0.1068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1127.0
0x08ac5e29fc91fa446c9b80bbe3a8d7f2607b3603,2.13,0.9717,0.2377,0.0117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,895.0
0xb6efc32964e22a92e1ff0dca38d5facfbdebf2fd,1.73,7.868,1.0991,0.1009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,1362.0
0x1e9dba3bcb2946d6bc645aa99634fbfc3ca59bf5,0.18,1.7275,0.8328,0.108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.0,1647.0
0xefaae7dd6a6e2d9db963aa0ad6665dfbe7aa06ac,97.38,838.3853,276.0,0.6622,0,inf,0.0,0.0,0.0,0.0,5.0,0.0444,2.0,0.0,0.0,23.0,401.0,181.0
0x1be8218be61797e26066bd91968ffd8b745bf851,18.38,1351.0307,80.0,1.5637,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,4.0,1440.0,1429.0
0x0dae56ed77edf8ce0ff23ca65826c63bd6bacd6f,2.12,16.5486,3.7962,0.1391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,1095.0
0x4983306b75a4fa85c1808ea2fb33818c846a0727,2.14,11.2731,3.6098,0.0924,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1727.0,1576.0
0x6df2b9edbb20d5a3be561d3d885be42e90543e3b,3.55,16.3121,6.3419,0.4183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,317.0
0x6ee83da366d530415d70010628f639c09098b75b,1.37,0.1704,0.052,0.0066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,489.0
0xadec19102a7001137243a2dde00e35072a79de88,2.0,0.0223,0.015,0.0019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,175.0
0xad7509d9d2c4e74aab14fbbd8a2ce8625ba2291c,30.52,35.578,1.62,0.0466,0,inf,0.0,0.0,0.0,0.0,0.0,0.0504,1.0,0.0,0.0,96.0,760.0,760.0
0xe4d3e19092e91c2ff12caa9286c1cdf09a7a3909,0.88,33.3372,10.8075,0.4386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.0,1661.0
0xc26b5977c42c4fa2dd41750f8658f6bd2b67869c,58.89,200459.0617,2500.0,61.8892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,1413.0
0x173ac361f92f8ba8bd42efeb46c1edff36111a07,5.52,28.3369,6.1032,0.2053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0
0xa1fc03e69e031ae9682b6e1b2c9669a33de39b09,150.85,29.7059,2.997,0.0151,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,74.0,402.0,402.0
0xe26134933cecc9cd8d3d6419981241e45b38ed7f,1.4,60.6973,10.0,0.4817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2736.0,1464.0
0x8660f168dc75f8fac8729806d55a884ac9d872aa,3.15,66.8595,20.393,0.3538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,1663.0
0x913d3e0d8430a97012ce955adbb0bd185360005f,0.88,38.8636,19.0,1.6897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,790.0,0.0
0xbdb10490c94877e97883458e179659a292214f41,47.0,1.7436,0.8354,0.0371,0,235.7464,0.0232,55.09,27.545,13.2428,2.0,0.0165,1.0,1.0,0.0,0.0,10.0,10.0
0x3f18c872a8058e61ab959e2a182189882b4ff9cc,6.02,17.6332,6.0,0.061,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,36.0,1464.0,1464.0
0xba55bdbf959df826da6c35487eb15fad2164662d,100.63,29350.5795,1143.592,5.9523,0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,58.0,1504.0,1477.0
0xed9921bccf920dcc84ff1007e1098ccfe983c8b6,4.4,48.3645,3.7258,0.1832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.0,1841.0
0xd24503a41aa9799ecd2f1131c2237e69d2dfa070,4.07,269.9839,71.5426,0.9747,0,1.1607,0.6342,35476.37,8869.0925,30.1378,52.0,-0.0422,1.0,1.0,0.0,2.0,2067.0,1636.0
0x0e297a8e975e4daa101e79bd40824590dcb00955,15.95,10.4374,0.63,0.0156,0,inf,0.0,0.0,0.0,0.0,0.0,0.0069,5.0,0.0,1.0,1.0,1280.0,1211.0
0x9f015b246a6bc257b1205c9df1c03db75db518aa,49.18,37.0307,10.0,0.0684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,341.0,339.0
0x08b722c584992c5f77bdc708ad5c33f472fa6df3,4.17,0.067,0.0439,0.0027,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,192.0,122.0
0x5a39f018c963e4e9b4e0f7a92ab3ebe38c7afe5e,11.0,0.0182,0.0182,0.0017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0
0x663c37ceb30b0fb602ce31dcb55bdf2c7bbba55e,4.0,0.0106,0.0105,0.0026,0,inf,0.0,0.0,0.0,0.0,0.0,0.0504,1.0,0.0,0.0,0.0,13.0,8.0
0x877daa8f4aa07c176a3f411a6bec0f616a6328a6,8.75,0.1409,0.0756,0.002,0,8.1291,0.1019,0.0,0.0,0.0,1.0,0.0175,2.0,1.0,0.0,3.0,261.0,10.0
0x4ee4d7a6848fb933ae3ec599dd1b3268aa34dbb2,5.14,12.9932,5.0,0.3609,0,1.1548,0.7167,13426.74,4475.58,4.5681,3.0,-0.0321,1.0,1.0,0.0,2.0,228.0,227.0
0x09006946e70bb95fea200e635755d979f12f76ff,34.0,11.9421,7.0,0.3512,0,1.5228,0.0,18717.27,18717.27,96.6003,2.0,0.0,1.0,1.0,0.0,3.0,46.0,40.0
